batch_name,run_id,movement_model,archetype_id,formation_rigidity,mobility_bias,offense_defense_weight,force_concentration_ratio,risk_appetite,time_preference,targeting_logic,perception_radius,pursuit_drive,retreat_threshold,objective_x,objective_y,origin_x,origin_y,facing_angle_deg,fleet_size,aspect_ratio,stop_radius,random_seed_effective,metatype_random_seed_effective,background_map_seed_effective,boundary_enabled,observer_enabled,objective_reached,objective_reached_tick,final_tick,initial_distance,final_distance,min_distance,final_rms_radius_ratio,max_rms_radius_ratio,mean_corrected_unit_ratio,peak_corrected_unit_ratio,peak_projection_pairs_count,peak_projection_mean_displacement,peak_projection_max_displacement
batch04_of07,neutral_transit_fixture_fr5_mb5_odw5_obj150_150,v3a,lobos,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.3868922152836873,0.37673114191667745,0.6454639770100854,0.98556271923219,0.9285443037974684,1.0,146,0.2854143319520091,0.8500475287215666
batch04_of07,neutral_transit_fixture_fr5_mb5_odw7_obj150_150,v3a,lobos,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.030998045094854456,0.018062144394265366,0.6334164884696885,0.98761029422698,0.94,1.0,152,0.24126866363557223,0.7450854200122344
batch04_of07,neutral_transit_fixture_fr5_mb5_odw9_obj150_150,v3a,lobos,5.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.037222819426599586,0.020854291086719382,0.6267506413828374,0.988619153330813,0.945974025974026,1.0,150,0.22012185269899587,0.6927036862209034
batch04_of07,neutral_transit_fixture_fr5_mb7_odw1_obj150_150,v3a,lobos,5.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,165,175,141.4213562373095,0.13941896664308245,0.1230202746611503,0.5886450921724362,0.9815442012450567,0.9411428571428571,0.99,167,0.442840213133138,1.7016957228987222
batch04_of07,neutral_transit_fixture_fr5_mb7_odw3_obj150_150,v3a,lobos,5.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,158,168,141.4213562373095,0.4316684009974263,0.4163797067430716,0.6211047311204643,0.9827598343789936,0.9336904761904763,1.0,159,0.3932957774222293,1.2464503799869675
batch04_of07,neutral_transit_fixture_fr5_mb7_odw5_obj150_150,v3a,lobos,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.6724910303110602,0.23309934620639114,0.6489791252851903,0.9848788763420585,0.9187577639751552,1.0,150,0.33007952838458293,0.9031624474447307
batch04_of07,neutral_transit_fixture_fr5_mb7_odw7_obj150_150,v3a,lobos,5.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.8451312082914082,0.1063802882434487,0.6443543080408564,0.9867569722661216,0.929746835443038,1.0,148,0.28301249937963907,0.8190466551609722
batch04_of07,neutral_transit_fixture_fr5_mb7_odw9_obj150_150,v3a,lobos,5.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.2858844548679325,0.2858844548679325,0.6420876912268286,0.9877251554519778,0.9294871794871795,1.0,144,0.25982763549620125,0.7228915619933135
batch04_of07,neutral_transit_fixture_fr5_mb9_odw1_obj150_150,v3a,lobos,5.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,174,184,141.4213562373095,0.21176253943703974,0.20186655865061998,0.579087760637875,0.9821156172168594,0.9434782608695652,0.99,165,0.4883559276838435,1.559384974576847
batch04_of07,neutral_transit_fixture_fr5_mb9_odw3_obj150_150,v3a,lobos,5.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,164,174,141.4213562373095,0.13556769782194664,0.06461236181886772,0.5901087348214319,0.9829061987518415,0.9374137931034482,1.0,163,0.44515741261562963,1.4163613730380415
batch04_of07,neutral_transit_fixture_fr5_mb9_odw5_obj150_150,v3a,lobos,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,155,165,141.4213562373095,0.3557239511543026,0.3413892496829432,0.6409932601464697,0.9843893224025094,0.920060606060606,1.0,149,0.37832820405196377,1.0792318759119588
batch04_of07,neutral_transit_fixture_fr5_mb9_odw7_obj150_150,v3a,lobos,5.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.03844197416423887,0.03219726476421594,0.6382497764373535,0.9859793944471167,0.924,1.0,142,0.32895979163919675,0.7815774718345652
batch04_of07,neutral_transit_fixture_fr5_mb9_odw9_obj150_150,v3a,lobos,5.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.08963663936056632,0.08963663936056632,0.6412410408328109,0.9868593294849981,0.9224683544303798,1.0,141,0.30432213823035115,0.9299586663689562
batch04_of07,neutral_transit_fixture_fr7_mb1_odw1_obj150_150,v3a,lobos,7.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,153,163,141.4213562373095,0.5559321346382826,0.36166211905938517,0.5796725720905062,0.974774739345222,0.9721472392638038,1.0,221,0.3501017057398058,1.4705570092523488
batch04_of07,neutral_transit_fixture_fr7_mb1_odw3_obj150_150,v3a,lobos,7.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.3294236964108547,0.31239959834846315,0.6188476971314989,0.978141775593787,0.965,1.0,197,0.28862061075605033,1.2259690085555524
batch04_of07,neutral_transit_fixture_fr7_mb1_odw5_obj150_150,v3a,lobos,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.5938232096160438,0.373729469545436,0.6486140652412167,0.9822682854339835,0.9652903225806452,1.0,194,0.22216221445580017,0.9410957814760289
batch04_of07,neutral_transit_fixture_fr7_mb1_odw7_obj150_150,v3a,lobos,7.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.2306352981461696,0.2221012661855743,0.6450803094447649,0.9851726288659662,0.9632026143790849,1.0,186,0.21357309693458695,0.6404556887181679
batch04_of07,neutral_transit_fixture_fr7_mb1_odw9_obj150_150,v3a,lobos,7.0,1.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.86253394937099,0.12061097952937215,0.6349483804778868,0.9865237276437443,0.9619607843137256,1.0,184,0.18964279073534582,0.7715149459296552
batch05_of07,neutral_transit_fixture_fr7_mb3_odw1_obj150_150,v3a,lobos,7.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,157,167,141.4213562373095,0.11613706615318863,0.07961878489246395,0.5501489695706013,0.9742376671676948,0.9702395209580839,1.0,213,0.39028180669656715,1.523305366249488
batch05_of07,neutral_transit_fixture_fr7_mb3_odw3_obj150_150,v3a,lobos,7.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.3660713800603477,0.3643605266512867,0.60066424319174,0.9772745163645201,0.9650310559006211,1.0,201,0.30833454575658353,1.1748948779283745
batch05_of07,neutral_transit_fixture_fr7_mb3_odw5_obj150_150,v3a,lobos,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.05987746245074978,0.05460082848220464,0.6368938197726378,0.9812123368206208,0.9582051282051282,1.0,179,0.2611149931641594,1.0608764546065412
batch05_of07,neutral_transit_fixture_fr7_mb3_odw7_obj150_150,v3a,lobos,7.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.35759768369342565,0.35124816350083155,0.6374614867561906,0.984097629122985,0.9588961038961038,1.0,182,0.21583338893096327,0.9528878893266994
batch05_of07,neutral_transit_fixture_fr7_mb3_odw9_obj150_150,v3a,lobos,7.0,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.05895445391046294,0.03970686077800254,0.6352417001056487,0.9854711495657739,0.9710457516339869,1.0,184,0.2157725320293829,0.8196837916606989
batch05_of07,neutral_transit_fixture_fr7_mb5_odw1_obj150_150,v3a,lobos,7.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,163,173,141.4213562373095,0.20206618149283026,0.18919125630865904,0.5332548202081578,0.9740152684083397,0.9676300578034682,1.0,216,0.4424653212374853,1.755256102138248
batch05_of07,neutral_transit_fixture_fr7_mb5_odw3_obj150_150,v3a,lobos,7.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,155,165,141.4213562373095,0.17281107482952027,0.14737857577552724,0.5771650146785058,0.976594724029731,0.963030303030303,1.0,200,0.39581451960218117,1.4003308450367888
batch05_of07,neutral_transit_fixture_fr7_mb5_odw5_obj150_150,v3a,lobos,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,149,159,141.4213562373095,0.3395458112647795,0.3395458112647795,0.6325273810178094,0.980202369228232,0.9593710691823899,1.0,186,0.30666018550197977,1.2582120229257305
batch05_of07,neutral_transit_fixture_fr7_mb5_odw7_obj150_150,v3a,lobos,7.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.35477691917784093,0.35056182397588603,0.6422369996257266,0.9829948966007119,0.9585897435897436,1.0,175,0.24384298857850437,0.8867022680860144
batch05_of07,neutral_transit_fixture_fr7_mb5_odw9_obj150_150,v3a,lobos,7.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.44178245144267797,0.44070926681631045,0.6400351968997967,0.9843622514310453,0.9574193548387098,1.0,181,0.2338611556604179,0.7974435139973778
batch05_of07,neutral_transit_fixture_fr7_mb7_odw1_obj150_150,v3a,lobos,7.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,172,182,141.4213562373095,0.36893002178425277,0.36893002178425277,0.5183151626487794,0.9741342411310896,0.9732417582417582,1.0,227,0.5159471536136399,1.9653192557349881
batch05_of07,neutral_transit_fixture_fr7_mb7_odw3_obj150_150,v3a,lobos,7.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,161,171,141.4213562373095,0.032495314599593095,0.012352734908008303,0.5342244214914923,0.9761929994338862,0.9637426900584795,1.0,200,0.42337393847724064,1.6614825006710845
batch05_of07,neutral_transit_fixture_fr7_mb7_odw5_obj150_150,v3a,lobos,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.11839365102390977,0.11839365102390977,0.6065144469198532,0.9792909596777901,0.9549382716049382,1.0,180,0.32708516351544686,1.2540289991095652
batch05_of07,neutral_transit_fixture_fr7_mb7_odw7_obj150_150,v3a,lobos,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.006570330909499092,0.004447193895397758,0.5889810149536892,0.9818987091340705,0.9572784810126582,1.0,176,0.29258414723547566,0.916097284176427
batch05_of07,neutral_transit_fixture_fr7_mb7_odw9_obj150_150,v3a,lobos,7.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.5892316046147553,0.36860756393305416,0.6359554451216614,0.983221195575311,0.9473885350318472,1.0,171,0.2641527964916536,0.9089930630776009
batch05_of07,neutral_transit_fixture_fr7_mb9_odw1_obj150_150,v3a,lobos,7.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,182,192,141.4213562373095,0.17446055722599807,0.09362631984425548,0.5080700931205434,0.9745597197097758,0.9758333333333332,1.0,232,0.5443915274565693,2.14740560893639
batch05_of07,neutral_transit_fixture_fr7_mb9_odw3_obj150_150,v3a,lobos,7.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,168,178,141.4213562373095,0.2759876341688081,0.264322571661186,0.5380106034953349,0.9761278398458314,0.9660674157303372,1.0,207,0.44492031939794535,1.9067682946515954
batch05_of07,neutral_transit_fixture_fr7_mb9_odw5_obj150_150,v3a,lobos,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,157,167,141.4213562373095,0.3045071481801537,0.2568836153704929,0.5858195074280336,0.978590380811922,0.9503592814371258,1.0,180,0.3693092324868518,1.4381167653395683
batch05_of07,neutral_transit_fixture_fr7_mb9_odw7_obj150_150,v3a,lobos,7.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.720616028045863,0.20695458529772415,0.6170543932930764,0.98086152502643,0.956111111111111,1.0,169,0.31435847025476527,1.0736202755312412
batch05_of07,neutral_transit_fixture_fr7_mb9_odw9_obj150_150,v3a,lobos,7.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.7761435308679302,0.14534072407591073,0.628245982783332,0.9820901172925407,0.9513125,1.0,177,0.30468374479117694,0.9757541897213375
batch06_of07,neutral_transit_fixture_fr9_mb1_odw1_obj150_150,v3a,lobos,9.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,159,169,141.4213562373095,0.22346841240614113,0.19677770041516704,0.5123117379532198,0.9684652314779693,0.9876923076923076,1.0,260,0.43661879308549717,1.9471945221486429
batch06_of07,neutral_transit_fixture_fr9_mb1_odw3_obj150_150,v3a,lobos,9.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.16292790283103506,0.15156168221434657,0.5616551201829868,0.9725812393199024,0.9785093167701863,1.0,231,0.34677543079593937,1.6040000589240724
batch06_of07,neutral_transit_fixture_fr9_mb1_odw5_obj150_150,v3a,lobos,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.7084685945387214,0.25644310655004077,0.6401476804266089,0.977633192934675,0.9727564102564102,1.0,213,0.2652975400716589,1.0207529588871862
batch06_of07,neutral_transit_fixture_fr9_mb1_odw7_obj150_150,v3a,lobos,9.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.8136932771282395,0.16503145385322848,0.6621410860643194,0.981206879582745,0.978116883116883,1.0,213,0.2134515005395554,0.9388935775228417
batch06_of07,neutral_transit_fixture_fr9_mb1_odw9_obj150_150,v3a,lobos,9.0,1.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.6187377261136859,0.3652468710768281,0.6575472277942869,0.9828791886144784,0.9771241830065359,1.0,205,0.1914026830837808,0.8439408559137503
batch06_of07,neutral_transit_fixture_fr9_mb3_odw1_obj150_150,v3a,lobos,9.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,165,175,141.4213562373095,0.17315911447262483,0.17315911447262483,0.49360307305590223,0.9677044039373597,0.9842857142857143,1.0,277,0.48218897328022814,2.1826836556120432
batch06_of07,neutral_transit_fixture_fr9_mb3_odw3_obj150_150,v3a,lobos,9.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,155,165,141.4213562373095,0.5372525334521466,0.3634520268275746,0.5486653552283828,0.9715220999241556,0.9809090909090908,1.0,240,0.3976273855980129,1.749997532986572
batch06_of07,neutral_transit_fixture_fr9_mb3_odw5_obj150_150,v3a,lobos,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.5085038573637453,0.44551064760439535,0.6181775946990495,0.9763761792090591,0.9734177215189874,1.0,211,0.28434480089360603,1.1347827183655177
batch06_of07,neutral_transit_fixture_fr9_mb3_odw7_obj150_150,v3a,lobos,9.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.5165490506659874,0.4583883434967232,0.6487071462098967,0.9799303171514206,0.9736129032258064,1.0,206,0.24305192698305014,1.082646169075075
batch06_of07,neutral_transit_fixture_fr9_mb3_odw9_obj150_150,v3a,lobos,9.0,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.41949579797227815,0.4135631651512204,0.6533748896899859,0.9816261073616155,0.9650649350649351,1.0,201,0.2399019144972482,0.8102966366416606
batch06_of07,neutral_transit_fixture_fr9_mb5_odw1_obj150_150,v3a,lobos,9.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,172,182,141.4213562373095,0.312245288084677,0.2663099009239,0.4789945637045359,0.967243022026373,0.9883516483516483,1.0,286,0.5371629649864712,2.8258672405572414
batch06_of07,neutral_transit_fixture_fr9_mb5_odw3_obj150_150,v3a,lobos,9.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,160,170,141.4213562373095,0.27964610002139634,0.17806592643017186,0.5248648138943106,0.970619053917357,0.9828823529411765,1.0,246,0.43782139187668695,1.8751524645832653
batch06_of07,neutral_transit_fixture_fr9_mb5_odw5_obj150_150,v3a,lobos,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.298286944825267,0.29096598526836254,0.5910794794652052,0.9751497838309671,0.9654658385093168,1.0,213,0.34235627473548286,1.2412781723379134
batch06_of07,neutral_transit_fixture_fr9_mb5_odw7_obj150_150,v3a,lobos,9.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.4673955180406623,0.46121023835618336,0.6298137574161612,0.97861323041502,0.9655414012738853,1.0,206,0.2897794773370105,0.9699394700209965
batch06_of07,neutral_transit_fixture_fr9_mb5_odw9_obj150_150,v3a,lobos,9.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.6303976489327127,0.3365040771020942,0.6448099548132459,0.9803034856353388,0.9733333333333334,1.0,203,0.2550379596656939,1.0059796473154754
batch06_of07,neutral_transit_fixture_fr9_mb7_odw1_obj150_150,v3a,lobos,9.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,182,192,141.4213562373095,0.34113529914303187,0.27187112638457106,0.47518684097338176,0.967087490597187,0.9884895833333333,1.0,298,0.6044254762947707,2.56095241738736
batch06_of07,neutral_transit_fixture_fr9_mb7_odw3_obj150_150,v3a,lobos,9.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,167,177,141.4213562373095,0.20862231446402182,0.20862231446402182,0.49929727835154475,0.9699725045104145,0.9832203389830508,1.0,262,0.4867458056156439,2.0671819807253544
batch06_of07,neutral_transit_fixture_fr9_mb7_odw5_obj150_150,v3a,lobos,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,155,165,141.4213562373095,0.06537915365397337,0.023450730203902235,0.5284651327255142,0.9740140337286178,0.971939393939394,1.0,221,0.3589515377388524,1.7559565348333612
batch06_of07,neutral_transit_fixture_fr9_mb7_odw7_obj150_150,v3a,lobos,9.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.5346891130847181,0.4007934660746302,0.612450507792448,0.9772833525080209,0.966375,1.0,199,0.29586234989365606,1.196090243908118
batch06_of07,neutral_transit_fixture_fr9_mb7_odw9_obj150_150,v3a,lobos,9.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.4919013995583139,0.45855234599696865,0.6240635278354657,0.9789301903859149,0.9634810126582278,1.0,203,0.27635867544220466,1.2837547506279168
batch07_of07,neutral_transit_fixture_fr9_mb9_odw1_obj150_150,v3a,lobos,9.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,193,203,141.4213562373095,0.0826435910610557,0.0826435910610557,0.4671182475774598,0.9672594509101463,0.9882266009852216,1.0,317,0.67297776868148,2.937300566012687
batch07_of07,neutral_transit_fixture_fr9_mb9_odw3_obj150_150,v3a,lobos,9.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,177,187,141.4213562373095,0.15572860503113198,0.11549607910217573,0.48810284812735216,0.9696215371017708,0.9862566844919787,1.0,268,0.5607919216064883,2.1042198452502223
batch07_of07,neutral_transit_fixture_fr9_mb9_odw5_obj150_150,v3a,lobos,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,161,171,141.4213562373095,0.149133200360724,0.09747059248887802,0.5228439601587729,0.9730551103510849,0.9728654970760233,1.0,223,0.4175436601442093,1.6584783132572398
batch07_of07,neutral_transit_fixture_fr9_mb9_odw7_obj150_150,v3a,lobos,9.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,153,163,141.4213562373095,0.18134495241743107,0.13076124132199538,0.5812480424007812,0.9759957032480371,0.9614110429447853,1.0,200,0.35020773268327654,1.4584278064059213
batch07_of07,neutral_transit_fixture_fr9_mb9_odw9_obj150_150,v3a,lobos,9.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.4849099599682111,0.43358401866520097,0.5984846061712978,0.9775411567470084,0.96,1.0,198,0.298719573917357,1.2207685812679898
